student_id,event_timestamp,target,programming,database,problem_solving,communication,cloud_computing,teamwork,aptitude,industry_programming_requirement,industry_database_requirement,industry_problem_solving_requirement,industry_communication_requirement,industry_cloud_computing_requirement,industry_teamwork_requirement,industry_aptitude_requirement,programming_gap,database_gap,problem_solving_gap,communication_gap,cloud_computing_gap,teamwork_gap,aptitude_gap,technical_skill_avg,industry_requirement_avg,calculated_skill_gap,requirement_difference
CSE2612053,2026-08-02 10:12:00+00:00,Medium,2,5,5,3,3,2,3,5,5,5,4,4,4,3,3,0,0,1,1,2,0,3.2857142857142856,4.285714285714286,1.0,1.0
CSE2612054,2026-08-02 10:13:00+00:00,Medium,3,3,3,4,3,2,2,4,4,4,4,3,4,4,1,1,1,0,0,2,2,2.857142857142857,3.857142857142857,1.0,1.0
CSE2612055,2026-08-02 10:14:00+00:00,Medium,3,4,5,1,3,2,2,4,5,3,4,4,4,4,1,1,0,3,1,2,2,2.857142857142857,4.0,1.4285714285714286,1.1428571428571428
CSE2612056,2026-08-02 10:15:00+00:00,Medium,2,3,2,3,4,2,4,4,4,4,3,4,4,5,2,1,2,0,0,2,1,2.857142857142857,4.0,1.1428571428571428,1.1428571428571428
CSE2612057,2026-08-02 10:16:00+00:00,Medium,4,3,2,5,3,3,2,4,4,4,3,4,4,4,0,1,2,0,1,1,2,3.142857142857143,3.857142857142857,1.0,0.7142857142857144
CSE2612058,2026-08-02 10:17:00+00:00,Medium,3,3,3,3,3,4,3,3,4,4,5,4,4,4,0,1,1,2,1,0,1,3.142857142857143,4.0,0.8571428571428571,0.8571428571428572
CSE2612059,2026-08-02 10:18:00+00:00,Medium,4,1,4,3,4,4,3,4,4,3,4,5,5,3,0,3,0,1,1,1,0,3.2857142857142856,4.0,0.8571428571428571,0.7142857142857144
CSE2612060,2026-08-02 10:19:00+00:00,Medium,5,1,3,3,4,4,3,5,4,5,4,3,4,5,0,3,2,1,0,0,2,3.2857142857142856,4.285714285714286,1.1428571428571428,1.0
CSE2612061,2026-08-02 10:20:00+00:00,Medium,4,3,3,2,3,4,2,4,4,3,4,4,4,4,0,1,0,2,1,0,2,3.0,3.857142857142857,0.8571428571428571,0.8571428571428572
CSE2612062,2026-08-02 10:21:00+00:00,Low,4,5,2,3,4,3,3,3,4,4,4,4,4,4,0,0,2,1,0,1,1,3.4285714285714284,3.857142857142857,0.7142857142857143,0.4285714285714288
CSE2612063,2026-08-02 10:22:00+00:00,Medium,4,4,4,2,4,2,2,4,5,5,4,3,5,5,0,1,1,2,0,3,3,3.142857142857143,4.428571428571429,1.4285714285714286,1.285714285714286
CSE2612064,2026-08-02 10:23:00+00:00,Medium,2,3,4,5,4,1,5,3,5,4,4,4,4,4,1,2,0,0,0,3,0,3.4285714285714284,4.0,0.8571428571428571,0.5714285714285716
CSE2612065,2026-08-02 10:24:00+00:00,Low,3,3,4,3,3,4,3,4,3,4,5,4,3,4,1,0,0,2,1,0,1,3.2857142857142856,3.857142857142857,0.7142857142857143,0.5714285714285716
CSE2612066,2026-08-02 10:25:00+00:00,Low,4,5,4,2,3,3,4,4,4,4,3,4,5,5,0,0,0,1,1,2,1,3.5714285714285716,4.142857142857143,0.7142857142857143,0.5714285714285716
CSE2612067,2026-08-02 10:26:00+00:00,Medium,4,5,2,2,4,4,2,4,5,5,4,4,5,3,0,0,3,2,0,1,1,3.2857142857142856,4.285714285714286,1.0,1.0
CSE2612068,2026-08-02 10:27:00+00:00,Medium,2,4,4,2,3,4,2,5,5,3,5,4,4,3,3,1,0,3,1,0,1,3.0,4.142857142857143,1.2857142857142858,1.1428571428571432
CSE2612069,2026-08-02 10:28:00+00:00,Medium,2,4,4,5,3,4,4,5,4,5,4,5,5,4,3,0,1,0,2,1,0,3.7142857142857144,4.571428571428571,1.0,0.8571428571428568
CSE2612070,2026-08-02 10:29:00+00:00,Medium,4,5,4,4,1,5,1,3,5,4,5,3,4,5,0,0,0,1,2,0,4,3.4285714285714284,4.142857142857143,1.0,0.7142857142857149
CSE2612071,2026-08-02 10:30:00+00:00,Medium,4,4,3,3,4,2,4,4,3,4,5,4,4,5,0,0,1,2,0,2,1,3.4285714285714284,4.142857142857143,0.8571428571428571,0.7142857142857149
CSE2612072,2026-08-02 10:31:00+00:00,Medium,2,3,2,2,3,3,5,3,5,5,4,4,4,4,1,2,3,2,1,1,0,2.857142857142857,4.142857142857143,1.4285714285714286,1.285714285714286
CSE2612073,2026-08-02 10:32:00+00:00,Medium,4,2,3,4,3,3,2,5,4,3,4,4,5,4,1,2,0,0,1,2,2,3.0,4.142857142857143,1.1428571428571428,1.1428571428571432
CSE2612074,2026-08-02 10:33:00+00:00,High,1,4,1,3,1,2,3,5,5,4,3,5,5,4,4,1,3,0,4,3,1,2.142857142857143,4.428571428571429,2.2857142857142856,2.285714285714286
CSE2612075,2026-08-02 10:34:00+00:00,Low,5,4,3,4,4,3,4,4,4,5,3,5,4,3,0,0,2,0,1,1,0,3.857142857142857,4.0,0.5714285714285714,0.1428571428571428
CSE2612076,2026-08-02 10:35:00+00:00,Medium,3,2,5,3,5,3,2,4,5,4,5,4,4,4,1,3,0,2,0,1,2,3.2857142857142856,4.285714285714286,1.2857142857142858,1.0
CSE2612077,2026-08-02 10:36:00+00:00,Medium,3,3,2,4,3,3,3,3,3,5,4,5,5,4,0,0,3,0,2,2,1,3.0,4.142857142857143,1.1428571428571428,1.1428571428571432
CSE2612078,2026-08-02 10:37:00+00:00,Medium,4,4,3,3,2,2,5,5,4,3,4,4,4,5,1,0,0,1,2,2,0,3.2857142857142856,4.142857142857143,0.8571428571428571,0.8571428571428577
CSE2612079,2026-08-02 10:38:00+00:00,Medium,2,2,3,4,4,3,4,4,4,5,5,3,5,4,2,2,2,1,0,2,0,3.142857142857143,4.285714285714286,1.2857142857142858,1.1428571428571428
CSE2612080,2026-08-02 10:39:00+00:00,Medium,5,3,2,3,3,3,2,4,4,5,5,3,5,4,0,1,3,2,0,2,2,3.0,4.285714285714286,1.4285714285714286,1.2857142857142856
CSE2612081,2026-08-02 10:40:00+00:00,Medium,4,4,2,3,3,3,3,4,4,4,4,4,4,5,0,0,2,1,1,1,2,3.142857142857143,4.142857142857143,1.0,1.0000000000000004
CSE2612082,2026-08-02 10:41:00+00:00,Medium,5,3,2,4,2,4,4,4,5,5,3,5,5,4,0,2,3,0,3,1,0,3.4285714285714284,4.428571428571429,1.2857142857142858,1.0000000000000004
CSE2612083,2026-08-02 10:42:00+00:00,High,2,2,1,4,3,4,2,5,5,4,4,5,5,4,3,3,3,0,2,1,2,2.5714285714285716,4.571428571428571,2.0,1.9999999999999996
CSE2612084,2026-08-02 10:43:00+00:00,Medium,2,2,2,2,4,4,4,3,5,3,4,5,5,4,1,3,1,2,1,1,0,2.857142857142857,4.142857142857143,1.2857142857142858,1.285714285714286
CSE2612085,2026-08-02 10:44:00+00:00,Medium,3,3,5,4,2,5,4,5,5,4,3,4,4,5,2,2,0,0,2,0,1,3.7142857142857144,4.285714285714286,1.0,0.5714285714285712
CSE2612086,2026-08-02 10:45:00+00:00,Medium,3,4,2,2,5,4,5,5,5,5,3,5,3,4,2,1,3,1,0,0,0,3.5714285714285716,4.285714285714286,1.0,0.714285714285714
CSE2612087,2026-08-02 10:46:00+00:00,Medium,3,3,3,3,2,5,3,5,3,4,5,3,5,3,2,0,1,2,1,0,0,3.142857142857143,4.0,0.8571428571428571,0.8571428571428572
CSE2612088,2026-08-02 10:47:00+00:00,Low,3,3,3,4,3,4,5,3,5,4,4,4,4,5,0,2,1,0,1,0,0,3.5714285714285716,4.142857142857143,0.5714285714285714,0.5714285714285716
CSE2612089,2026-08-02 10:48:00+00:00,Medium,3,5,4,2,4,3,4,5,3,4,4,5,4,5,2,0,0,2,1,1,1,3.5714285714285716,4.285714285714286,1.0,0.714285714285714
CSE2612090,2026-08-02 10:49:00+00:00,Medium,4,3,3,1,5,4,3,3,5,4,4,5,5,3,0,2,1,3,0,1,0,3.2857142857142856,4.142857142857143,1.0,0.8571428571428577
CSE2612091,2026-08-02 10:50:00+00:00,Medium,5,4,2,3,1,3,3,4,5,4,5,3,4,4,0,1,2,2,2,1,1,3.0,4.142857142857143,1.2857142857142858,1.1428571428571432
CSE2612092,2026-08-02 10:51:00+00:00,Medium,3,1,5,3,5,3,4,4,4,3,4,5,4,4,1,3,0,1,0,1,0,3.4285714285714284,4.0,0.8571428571428571,0.5714285714285716
CSE2612093,2026-08-02 10:52:00+00:00,High,3,3,3,4,1,3,2,4,4,4,5,4,4,5,1,1,1,1,3,1,3,2.7142857142857144,4.285714285714286,1.5714285714285714,1.5714285714285712
CSE2612094,2026-08-02 10:53:00+00:00,Low,4,4,5,1,5,2,3,5,4,4,4,4,3,3,1,0,0,3,0,1,0,3.4285714285714284,3.857142857142857,0.7142857142857143,0.4285714285714288
CSE2612095,2026-08-02 10:54:00+00:00,Medium,4,1,3,4,2,4,3,5,5,5,3,4,4,4,1,4,2,0,2,0,1,3.0,4.285714285714286,1.4285714285714286,1.2857142857142856
CSE2612096,2026-08-02 10:55:00+00:00,High,4,2,1,3,3,3,3,4,5,4,4,4,4,5,0,3,3,1,1,1,2,2.7142857142857144,4.285714285714286,1.5714285714285714,1.5714285714285712
CSE2612097,2026-08-02 10:56:00+00:00,Medium,3,3,4,4,3,2,3,5,5,3,4,3,3,5,2,2,0,0,0,1,2,3.142857142857143,4.0,1.0,0.8571428571428572
CSE2612098,2026-08-02 10:57:00+00:00,Medium,5,3,1,4,3,5,5,5,5,4,3,5,3,4,0,2,3,0,2,0,0,3.7142857142857144,4.142857142857143,1.0,0.4285714285714288
CSE2612099,2026-08-02 10:58:00+00:00,Medium,4,2,2,5,1,4,5,4,5,4,4,4,4,4,0,3,2,0,3,0,0,3.2857142857142856,4.142857142857143,1.1428571428571428,0.8571428571428577
CSE2612100,2026-08-02 10:59:00+00:00,High,4,2,2,3,3,4,2,5,4,5,5,4,4,4,1,2,3,2,1,0,2,2.857142857142857,4.428571428571429,1.5714285714285714,1.5714285714285716
CSE2612101,2026-08-02 11:00:00+00:00,Medium,4,4,2,3,4,4,3,4,5,3,5,5,5,5,0,1,1,2,1,1,2,3.4285714285714284,4.571428571428571,1.1428571428571428,1.1428571428571428
CSE2612102,2026-08-02 11:01:00+00:00,Medium,2,3,3,3,2,3,3,4,3,4,4,4,4,3,2,0,1,1,2,1,0,2.7142857142857144,3.7142857142857144,1.0,1.0
CSE2612103,2026-08-02 11:02:00+00:00,Medium,2,3,2,5,3,3,3,5,4,3,3,4,5,5,3,1,1,0,1,2,2,3.0,4.142857142857143,1.4285714285714286,1.1428571428571432
CSE2612104,2026-08-02 11:03:00+00:00,Medium,4,4,3,3,3,4,4,4,4,5,4,5,3,5,0,0,2,1,2,0,1,3.5714285714285716,4.285714285714286,0.8571428571428571,0.714285714285714
CSE2612105,2026-08-02 11:04:00+00:00,Medium,4,3,4,4,2,2,1,3,4,4,4,5,4,4,0,1,0,0,3,2,3,2.857142857142857,4.0,1.2857142857142858,1.1428571428571428
CSE2612106,2026-08-02 11:05:00+00:00,Medium,5,4,5,2,2,3,4,4,4,3,4,4,5,4,0,0,0,2,2,2,0,3.5714285714285716,4.0,0.8571428571428571,0.4285714285714284
CSE2612107,2026-08-02 11:06:00+00:00,Medium,3,2,4,2,4,5,3,5,4,4,5,4,5,5,2,2,0,3,0,0,2,3.2857142857142856,4.571428571428571,1.2857142857142858,1.2857142857142856
CSE2612108,2026-08-02 11:07:00+00:00,Low,4,3,4,5,4,2,3,3,4,3,3,4,5,3,0,1,0,0,0,3,0,3.5714285714285716,3.5714285714285716,0.5714285714285714,0.0
CSE2612109,2026-08-02 11:08:00+00:00,Medium,3,3,3,2,4,2,3,5,5,5,3,5,3,4,2,2,2,1,1,1,1,2.857142857142857,4.285714285714286,1.4285714285714286,1.4285714285714284
CSE2612110,2026-08-02 11:09:00+00:00,Medium,3,3,3,5,3,4,1,3,4,5,4,4,5,4,0,1,2,0,1,1,3,3.142857142857143,4.142857142857143,1.1428571428571428,1.0000000000000004
CSE2612111,2026-08-02 11:10:00+00:00,Medium,4,5,3,2,1,5,3,4,4,5,5,4,4,5,0,0,2,3,3,0,2,3.2857142857142856,4.428571428571429,1.4285714285714286,1.1428571428571432
CSE2612112,2026-08-02 11:11:00+00:00,Medium,2,4,4,3,4,5,2,3,3,4,5,5,5,4,1,0,0,2,1,0,2,3.4285714285714284,4.142857142857143,0.8571428571428571,0.7142857142857149
CSE2612113,2026-08-02 11:12:00+00:00,High,1,3,2,2,2,4,3,5,4,5,4,4,4,3,4,1,3,2,2,0,0,2.4285714285714284,4.142857142857143,1.7142857142857142,1.7142857142857149
CSE2612114,2026-08-02 11:13:00+00:00,Medium,4,5,3,3,5,1,2,4,5,3,4,4,5,4,0,0,0,1,0,4,2,3.2857142857142856,4.142857142857143,1.0,0.8571428571428577
CSE2612115,2026-08-02 11:14:00+00:00,Low,5,4,3,5,3,4,4,5,4,5,4,5,5,4,0,0,2,0,2,1,0,4.0,4.571428571428571,0.7142857142857143,0.5714285714285712
CSE2612116,2026-08-02 11:15:00+00:00,Medium,2,3,1,4,5,3,3,3,3,4,4,3,4,4,1,0,3,0,0,1,1,3.0,3.5714285714285716,0.8571428571428571,0.5714285714285716
CSE2612117,2026-08-02 11:16:00+00:00,Medium,2,4,4,3,3,3,5,4,4,4,4,5,4,4,2,0,0,1,2,1,0,3.4285714285714284,4.142857142857143,0.8571428571428571,0.7142857142857149
CSE2612118,2026-08-02 11:17:00+00:00,Medium,3,4,3,2,3,4,3,4,3,5,4,4,4,4,1,0,2,2,1,0,1,3.142857142857143,4.0,1.0,0.8571428571428572
CSE2612119,2026-08-02 11:18:00+00:00,Low,4,3,5,3,4,4,4,3,4,5,4,5,5,4,0,1,0,1,1,1,0,3.857142857142857,4.285714285714286,0.5714285714285714,0.4285714285714284
CSE2612120,2026-08-02 11:19:00+00:00,High,1,4,4,2,2,3,3,5,4,5,4,5,5,4,4,0,1,2,3,2,1,2.7142857142857144,4.571428571428571,1.8571428571428572,1.8571428571428568
CSE2612121,2026-08-02 11:20:00+00:00,Medium,1,4,4,2,2,3,3,4,4,5,3,5,4,4,3,0,1,1,3,1,1,2.7142857142857144,4.142857142857143,1.4285714285714286,1.4285714285714288
CSE2612122,2026-08-02 11:21:00+00:00,High,2,2,1,2,4,3,4,4,5,5,4,5,5,4,2,3,4,2,1,2,0,2.5714285714285716,4.571428571428571,2.0,1.9999999999999996
CSE2612123,2026-08-02 11:22:00+00:00,High,2,3,4,4,1,3,3,4,5,4,4,4,5,5,2,2,0,0,3,2,2,2.857142857142857,4.428571428571429,1.5714285714285714,1.5714285714285716
CSE2612124,2026-08-02 11:23:00+00:00,Medium,3,3,1,4,4,2,3,4,5,5,4,4,4,3,1,2,4,0,0,2,0,2.857142857142857,4.142857142857143,1.2857142857142858,1.285714285714286
CSE2612125,2026-08-02 11:24:00+00:00,Medium,2,3,5,3,4,4,2,5,3,5,4,4,4,4,3,0,0,1,0,0,2,3.2857142857142856,4.142857142857143,0.8571428571428571,0.8571428571428577
CSE2612126,2026-08-02 11:25:00+00:00,Medium,4,2,5,3,2,3,4,4,4,4,3,5,5,5,0,2,0,0,3,2,1,3.2857142857142856,4.285714285714286,1.1428571428571428,1.0
CSE2612127,2026-08-02 11:26:00+00:00,Medium,4,4,3,2,3,2,4,5,4,5,4,3,4,3,1,0,2,2,0,2,0,3.142857142857143,4.0,1.0,0.8571428571428572
CSE2612128,2026-08-02 11:27:00+00:00,Low,5,3,2,4,5,4,3,4,4,4,4,5,4,5,0,1,2,0,0,0,2,3.7142857142857144,4.285714285714286,0.7142857142857143,0.5714285714285712
CSE2612129,2026-08-02 11:28:00+00:00,High,2,2,4,3,1,3,4,4,5,4,5,3,5,4,2,3,0,2,2,2,0,2.7142857142857144,4.285714285714286,1.5714285714285714,1.5714285714285712
CSE2612130,2026-08-02 11:29:00+00:00,Medium,4,2,3,3,5,3,5,5,4,4,4,4,4,4,1,2,1,1,0,1,0,3.5714285714285716,4.142857142857143,0.8571428571428571,0.5714285714285716
CSE2612131,2026-08-02 11:30:00+00:00,Medium,4,4,3,2,1,5,3,4,4,4,4,4,5,4,0,0,1,2,3,0,1,3.142857142857143,4.142857142857143,1.0,1.0000000000000004
CSE2612132,2026-08-02 11:31:00+00:00,Medium,3,3,3,3,3,4,4,4,4,5,4,4,4,4,1,1,2,1,1,0,0,3.2857142857142856,4.142857142857143,0.8571428571428571,0.8571428571428577
CSE2612133,2026-08-02 11:32:00+00:00,Medium,3,4,2,4,4,2,3,4,5,4,4,5,4,5,1,1,2,0,1,2,2,3.142857142857143,4.428571428571429,1.2857142857142858,1.285714285714286
CSE2612134,2026-08-02 11:33:00+00:00,Medium,2,4,2,2,3,5,3,4,4,3,5,4,4,4,2,0,1,3,1,0,1,3.0,4.0,1.1428571428571428,1.0
CSE2612135,2026-08-02 11:34:00+00:00,Medium,5,1,2,3,4,3,5,4,4,5,4,4,4,4,0,3,3,1,0,1,0,3.2857142857142856,4.142857142857143,1.1428571428571428,0.8571428571428577
CSE2612136,2026-08-02 11:35:00+00:00,Medium,4,1,2,4,4,3,3,4,4,4,3,4,5,5,0,3,2,0,0,2,2,3.0,4.142857142857143,1.2857142857142858,1.1428571428571432
CSE2612137,2026-08-02 11:36:00+00:00,Medium,4,4,2,3,3,3,4,5,4,4,4,4,5,4,1,0,2,1,1,2,0,3.2857142857142856,4.285714285714286,1.0,1.0
CSE2612138,2026-08-02 11:37:00+00:00,High,4,2,1,3,4,3,3,3,5,4,5,4,5,4,0,3,3,2,0,2,1,2.857142857142857,4.285714285714286,1.5714285714285714,1.4285714285714284
CSE2612139,2026-08-02 11:38:00+00:00,Low,3,3,5,2,4,4,4,5,4,4,4,4,3,4,2,1,0,2,0,0,0,3.5714285714285716,4.0,0.7142857142857143,0.4285714285714284
CSE2612140,2026-08-02 11:39:00+00:00,Low,4,2,4,4,4,2,5,5,4,4,4,3,4,4,1,2,0,0,0,2,0,3.5714285714285716,4.0,0.7142857142857143,0.4285714285714284
CSE2612141,2026-08-02 11:40:00+00:00,Medium,2,3,4,2,4,2,5,4,4,4,5,4,4,5,2,1,0,3,0,2,0,3.142857142857143,4.285714285714286,1.1428571428571428,1.1428571428571428
CSE2612142,2026-08-02 11:41:00+00:00,Medium,3,4,4,3,2,4,2,3,5,4,4,5,3,5,0,1,0,1,3,0,3,3.142857142857143,4.142857142857143,1.1428571428571428,1.0000000000000004
CSE2612143,2026-08-02 11:42:00+00:00,High,3,4,2,2,4,3,3,5,5,4,5,5,5,4,2,1,2,3,1,2,1,3.0,4.714285714285714,1.7142857142857142,1.7142857142857144
CSE2612144,2026-08-02 11:43:00+00:00,Low,3,5,3,3,2,3,4,3,4,4,4,5,3,4,0,0,1,1,3,0,0,3.2857142857142856,3.857142857142857,0.7142857142857143,0.5714285714285716
CSE2612145,2026-08-02 11:44:00+00:00,Medium,3,5,3,1,3,4,3,5,4,3,4,5,4,4,2,0,0,3,2,0,1,3.142857142857143,4.142857142857143,1.1428571428571428,1.0000000000000004
CSE2612146,2026-08-02 11:45:00+00:00,Low,4,4,3,3,3,4,3,4,5,5,4,3,3,4,0,1,2,1,0,0,1,3.4285714285714284,4.0,0.7142857142857143,0.5714285714285716
CSE2612147,2026-08-02 11:46:00+00:00,Medium,3,5,3,5,4,2,3,4,4,5,5,3,4,4,1,0,2,0,0,2,1,3.5714285714285716,4.142857142857143,0.8571428571428571,0.5714285714285716
CSE2612148,2026-08-02 11:47:00+00:00,High,5,2,1,3,3,2,3,4,5,4,4,4,4,4,0,3,3,1,1,2,1,2.7142857142857144,4.142857142857143,1.5714285714285714,1.4285714285714288
CSE2612149,2026-08-02 11:48:00+00:00,Medium,2,3,1,3,5,3,2,4,5,3,3,4,5,4,2,2,2,0,0,2,2,2.7142857142857144,4.0,1.4285714285714286,1.2857142857142856
CSE2612150,2026-08-02 11:49:00+00:00,Low,2,3,5,4,3,4,3,4,4,4,4,3,4,5,2,1,0,0,0,0,2,3.4285714285714284,4.0,0.7142857142857143,0.5714285714285716
CSE2612151,2026-08-02 11:50:00+00:00,Medium,2,3,4,3,4,3,3,5,4,4,5,4,4,5,3,1,0,2,0,1,2,3.142857142857143,4.428571428571429,1.2857142857142858,1.285714285714286
CSE2612152,2026-08-02 11:51:00+00:00,Low,3,5,5,3,5,3,5,5,4,4,5,4,4,5,2,0,0,2,0,1,0,4.142857142857143,4.428571428571429,0.7142857142857143,0.2857142857142856
CSE2612153,2026-08-02 11:52:00+00:00,Low,4,3,3,3,4,2,5,3,4,3,5,4,4,4,0,1,0,2,0,2,0,3.4285714285714284,3.857142857142857,0.7142857142857143,0.4285714285714288
CSE2612154,2026-08-02 11:53:00+00:00,Medium,3,2,2,4,5,3,2,4,4,4,4,5,4,5,1,2,2,0,0,1,3,3.0,4.285714285714286,1.2857142857142858,1.2857142857142856
CSE2612155,2026-08-02 11:54:00+00:00,Low,3,4,4,4,4,4,3,4,4,4,5,4,4,4,1,0,0,1,0,0,1,3.7142857142857144,4.142857142857143,0.42857142857142855,0.4285714285714288
CSE2612156,2026-08-02 11:55:00+00:00,Medium,5,2,2,4,3,5,3,5,5,4,5,4,3,4,0,3,2,1,1,0,1,3.4285714285714284,4.285714285714286,1.1428571428571428,0.8571428571428572
CSE2612157,2026-08-02 11:56:00+00:00,Medium,4,4,2,3,5,4,4,4,5,5,4,4,5,4,0,1,3,1,0,1,0,3.7142857142857144,4.428571428571429,0.8571428571428571,0.7142857142857144
CSE2612158,2026-08-02 11:57:00+00:00,Medium,4,4,4,4,1,4,4,4,4,5,4,5,5,4,0,0,1,0,4,1,0,3.5714285714285716,4.428571428571429,0.8571428571428571,0.8571428571428572
CSE2612159,2026-08-02 11:58:00+00:00,Medium,3,4,3,4,1,3,4,5,5,3,5,4,5,4,2,1,0,1,3,2,0,3.142857142857143,4.428571428571429,1.2857142857142858,1.285714285714286
CSE2612160,2026-08-02 11:59:00+00:00,High,1,3,4,3,3,1,3,4,4,4,4,5,4,4,3,1,0,1,2,3,1,2.5714285714285716,4.142857142857143,1.5714285714285714,1.5714285714285716
CSE2612161,2026-08-02 12:00:00+00:00,High,2,2,2,2,3,3,1,4,4,5,3,4,5,4,2,2,3,1,1,2,3,2.142857142857143,4.142857142857143,2.0,2.0000000000000004
CSE2612162,2026-08-02 12:01:00+00:00,Medium,4,1,4,3,3,2,2,3,5,5,4,4,3,4,0,4,1,1,1,1,2,2.7142857142857144,4.0,1.4285714285714286,1.2857142857142856
CSE2612163,2026-08-02 12:02:00+00:00,Medium,1,4,5,3,1,4,4,5,4,4,4,5,4,3,4,0,0,1,4,0,0,3.142857142857143,4.142857142857143,1.2857142857142858,1.0000000000000004
CSE2612164,2026-08-02 12:03:00+00:00,Medium,2,5,4,2,4,3,3,5,3,4,4,4,4,4,3,0,0,2,0,1,1,3.2857142857142856,4.0,1.0,0.7142857142857144
CSE2612165,2026-08-02 12:04:00+00:00,Low,4,5,4,4,4,2,4,3,4,4,4,4,5,4,0,0,0,0,0,3,0,3.857142857142857,4.0,0.42857142857142855,0.1428571428571428
CSE2612166,2026-08-02 12:05:00+00:00,Low,3,5,4,3,4,4,4,5,4,4,5,5,3,3,2,0,0,2,1,0,0,3.857142857142857,4.142857142857143,0.7142857142857143,0.28571428571428603
CSE2612167,2026-08-02 12:06:00+00:00,Medium,3,2,5,3,2,2,4,3,4,4,4,5,5,4,0,2,0,1,3,3,0,3.0,4.142857142857143,1.2857142857142858,1.1428571428571432
CSE2612168,2026-08-02 12:07:00+00:00,High,3,3,1,4,1,3,1,4,4,4,5,4,3,3,1,1,3,1,3,0,2,2.2857142857142856,3.857142857142857,1.5714285714285714,1.5714285714285716
CSE2612169,2026-08-02 12:08:00+00:00,Low,3,4,4,4,5,3,5,4,4,3,4,5,3,4,1,0,0,0,0,0,0,4.0,3.857142857142857,0.14285714285714285,-0.1428571428571428
CSE2612170,2026-08-02 12:09:00+00:00,Medium,2,4,1,4,4,5,3,4,3,5,4,4,3,4,2,0,4,0,0,0,1,3.2857142857142856,3.857142857142857,1.0,0.5714285714285716
CSE2612171,2026-08-02 12:10:00+00:00,High,4,3,1,1,3,2,2,5,4,5,3,4,5,4,1,1,4,2,1,3,2,2.2857142857142856,4.285714285714286,2.0,2.0
CSE2612172,2026-08-02 12:11:00+00:00,Medium,1,4,3,4,3,1,4,5,3,3,4,4,5,3,4,0,0,0,1,4,0,2.857142857142857,3.857142857142857,1.2857142857142858,1.0
CSE2612173,2026-08-02 12:12:00+00:00,Medium,3,2,4,3,3,3,2,4,5,5,4,5,3,4,1,3,1,1,2,0,2,2.857142857142857,4.285714285714286,1.4285714285714286,1.4285714285714284
CSE2612174,2026-08-02 12:13:00+00:00,Medium,3,2,3,5,3,2,5,4,5,5,4,3,4,4,1,3,2,0,0,2,0,3.2857142857142856,4.142857142857143,1.1428571428571428,0.8571428571428577
CSE2612175,2026-08-02 12:14:00+00:00,Medium,4,4,3,3,4,4,3,4,4,5,5,4,5,5,0,0,2,2,0,1,2,3.5714285714285716,4.571428571428571,1.0,0.9999999999999996
CSE2612176,2026-08-02 12:15:00+00:00,Medium,4,3,3,1,2,5,5,5,4,4,3,4,5,5,1,1,1,2,2,0,0,3.2857142857142856,4.285714285714286,1.0,1.0
CSE2612177,2026-08-02 12:16:00+00:00,High,4,2,4,2,4,2,3,5,4,5,5,5,4,4,1,2,1,3,1,2,1,3.0,4.571428571428571,1.5714285714285714,1.5714285714285712
CSE2612178,2026-08-02 12:17:00+00:00,Medium,3,4,3,3,4,1,3,4,4,5,4,4,4,4,1,0,2,1,0,3,1,3.0,4.142857142857143,1.1428571428571428,1.1428571428571432
CSE2612179,2026-08-02 12:18:00+00:00,Medium,3,3,2,5,3,3,1,5,4,4,4,5,3,4,2,1,2,0,2,0,3,2.857142857142857,4.142857142857143,1.4285714285714286,1.285714285714286
CSE2612180,2026-08-02 12:19:00+00:00,Medium,4,3,3,4,3,2,2,5,4,4,4,5,4,4,1,1,1,0,2,2,2,3.0,4.285714285714286,1.2857142857142858,1.2857142857142856
CSE2612181,2026-08-02 12:20:00+00:00,Low,2,2,4,3,4,5,3,5,3,4,4,4,5,3,3,1,0,1,0,0,0,3.2857142857142856,4.0,0.7142857142857143,0.7142857142857144
CSE2612182,2026-08-02 12:21:00+00:00,Medium,3,1,4,4,4,4,3,5,5,5,5,4,4,4,2,4,1,1,0,0,1,3.2857142857142856,4.571428571428571,1.2857142857142858,1.2857142857142856
CSE2612183,2026-08-02 12:22:00+00:00,Medium,5,2,3,4,2,3,3,4,5,5,5,3,4,3,0,3,2,1,1,1,0,3.142857142857143,4.142857142857143,1.1428571428571428,1.0000000000000004
CSE2612184,2026-08-02 12:23:00+00:00,Low,5,1,4,4,4,4,3,5,4,4,3,4,4,3,0,3,0,0,0,0,0,3.5714285714285716,3.857142857142857,0.42857142857142855,0.2857142857142856
CSE2612185,2026-08-02 12:24:00+00:00,Low,5,3,4,2,3,4,4,4,4,3,4,4,4,4,0,1,0,2,1,0,0,3.5714285714285716,3.857142857142857,0.5714285714285714,0.2857142857142856
CSE2612186,2026-08-02 12:25:00+00:00,High,3,1,2,2,1,3,2,3,3,4,4,4,5,4,0,2,2,2,3,2,2,2.0,3.857142857142857,1.8571428571428572,1.8571428571428572
CSE2612187,2026-08-02 12:26:00+00:00,Medium,4,2,4,4,2,2,2,4,4,5,4,4,5,4,0,2,1,0,2,3,2,2.857142857142857,4.285714285714286,1.4285714285714286,1.4285714285714284
CSE2612188,2026-08-02 12:27:00+00:00,Low,4,3,4,4,4,3,4,4,3,4,4,3,4,4,0,0,0,0,0,1,0,3.7142857142857144,3.7142857142857144,0.14285714285714285,0.0
